Region,Year,Age_Group,Population_Total
Lac,2000,10-14,271098.0
Lac,2000,15-19,63414.0
Lac,2000,20-24,425521.0
Lac,2000,25-29,377390.0
Lac,2000,30-34,62486.0
Lac,2001,0-4,354509.0
Lac,2001,5-9,325378.0
Lac,2001,10-14,892475000.0
Lac,2001,15-19,453756.0
Lac,2001,20-24,483604.0
Lac,2001,25-29,289065.0
Lac,2001,30-34,445912.0
Lac,2002,0-4,284875.0
Lac,2002,5-9,57637.0
Lac,2002,10-14,0.0
Lac,2002,15-19,410090.0
Lac,2002,20-24,411575.0
Lac,2002,25-29,70782.0
Lac,2002,30-34,396036.0
Lac,2003,0-4,231828.0
Lac,2003,5-9,487817.0
Lac,2003,10-14,68874.0
Lac,2003,15-19,141313.0
Lac,2003,20-24,483106.0
Lac,2003,25-29,2052390000.0
Lac,2003,30-34,292725.0
Lac,2004,0-4,84305.0
Lac,2004,5-9,276547.0
Lac,2004,10-14,0.0
Lac,2004,15-19,37096.0
Lac,2004,20-24,335855.0
Lac,2004,25-29,2488840000.0
Lac,2004,30-34,338131.0
Lac,2005,0-4,351273.0
Lac,2005,5-9,0.0
Lac,2005,10-14,88390.0
Lac,2005,15-19,19713.0
Lac,2005,20-24,463127.0
Lac,2005,25-29,438253.0
Lac,2005,30-34,268378.0
Lac,2006,0-4,159238.0
Lac,2006,5-9,483428.0
Lac,2006,10-14,223376.0
Lac,2006,15-19,325113.0
Lac,2006,20-24,480598.0
Lac,2006,25-29,461870.0
Lac,2006,30-34,315922.0
Lac,2007,0-4,476028.0
Lac,2007,5-9,244001.0
Lac,2007,10-14,194895.0
Lac,2007,15-19,0.0
Lac,2007,20-24,215217.0
Lac,2007,25-29,275134.0
Lac,2007,30-34,155606.0
Lac,2008,0-4,224924.0
Lac,2008,5-9,0.0
Lac,2008,10-14,339892.0
Lac,2008,15-19,452199.0
Lac,2008,20-24,232199.0
Lac,2008,25-29,156814.0
Lac,2008,30-34,139390.0
Lac,2009,0-4,83849.0
Lac,2009,5-9,157063.0
Lac,2009,10-14,83060.0
Lac,2009,15-19,214889.0
Lac,2009,20-24,393653.0
Lac,2009,25-29,167942.0
Lac,2009,30-34,134360000.0
Lac,2010,0-4,198259.0
Lac,2010,5-9,305866.0
Lac,2010,10-14,496305.0
Lac,2010,15-19,252043.0
Lac,2010,20-24,31417.0
Lac,2010,25-29,224598.0
Lac,2010,30-34,112546.0
Lac,2011,0-4,410603.0
Lac,2011,5-9,40603.0
Lac,2011,10-14,106453.0
Lac,2011,15-19,49996.0
Lac,2011,20-24,400725.0
Lac,2011,25-29,349319.0
Lac,2011,30-34,32524.0
Lac,2012,0-4,326472.0
Lac,2012,5-9,61160.0
Lac,2012,10-14,72254.0
Lac,2012,15-19,0.0
Lac,2012,20-24,344375.0
Lac,2012,25-29,25707.0
Lac,2012,30-34,419278.0
Lac,2013,0-4,62510.0
Lac,2013,5-9,307662.0
Lac,2013,10-14,139724.0
Lac,2013,15-19,76039.0
Lac,2013,20-24,372633.0
Lac,2013,25-29,51695.0
Lac,2013,30-34,302434.0
Lac,2014,0-4,0.0
Lac,2014,5-9,356647.0
Lac,2014,10-14,132449.0
Lac,2014,15-19,34950.0
Lac,2014,20-24,231935.0
Lac,2014,25-29,179811.0
Lac,2014,30-34,379634.0
Lac,2015,0-4,1939470000.0
Lac,2015,5-9,170542.0
Lac,2015,10-14,38498.0
Lac,2015,15-19,20905.0
Lac,2015,20-24,176741.0
Lac,2015,25-29,32167.0
Lac,2015,30-34,26417.0
Lac,2016,0-4,118196.0
Lac,2016,5-9,177928.0
Lac,2016,10-14,258819.0
Lac,2016,15-19,264781.0
Lac,2016,20-24,448284.0
Lac,2016,25-29,24329.0
Lac,2016,30-34,166096.0
Lac,2017,0-4,2488915000.0
Lac,2017,5-9,0.0
Lac,2017,10-14,217212.0
Lac,2017,15-19,76539.0
Lac,2017,20-24,114518.0
Lac,2017,25-29,85557.0
Lac,2017,30-34,18372.0
Lac,2018,0-4,282170.0
Lac,2018,5-9,484650.0
Lac,2018,10-14,222179.0
Lac,2018,15-19,171941.0
Lac,2018,20-24,88255.0
Lac,2018,25-29,235532.0
Lac,2018,30-34,102602.0
Lac,2019,0-4,285443.0
Lac,2019,5-9,359662.0
Lac,2019,10-14,337160.0
Lac,2019,15-19,143713.0
Lac,2019,20-24,416948.0
Lac,2019,25-29,15525.0
Lac,2019,30-34,355982.0
Lac,2020,0-4,265882.0
Lac,2020,5-9,465003.0
Lac,2020,10-14,79431.0
Lac,2020,15-19,42225.0
Lac,2020,20-24,464336.0
Lac,2020,25-29,0.0
Lac,2020,30-34,174759.0
Lac,2021,0-4,233808.0
Lac,2021,5-9,170258.0
Lac,2021,10-14,47768.0
Lac,2021,15-19,0.0
Lac,2021,20-24,52931.0
Lac,2021,25-29,192960.0
Lac,2021,30-34,0.0
Lac,2022,0-4,37342.0
Lac,2022,5-9,98914.0
Lac,2022,10-14,123387.0
Lac,2022,15-19,289439.0
Lac,2022,20-24,414280.0
Lac,2022,25-29,193014.0
Lac,2022,30-34,174947.0
Lac,2023,0-4,499334.0
Lac,2023,5-9,265307.0
Lac,2023,10-14,211225.0
Lac,2023,15-19,353353.0
Lac,2023,20-24,305533.0
Lac,2023,25-29,275449.0
Lac,2023,30-34,438311.0
Lac,2024,0-4,351788.0
Lac,2024,5-9,381405.0
Lac,2024,10-14,15917.0
Lac,2024,15-19,134688.0
Lac,2024,20-24,39652.0
Lac,2024,25-29,71572.0
Lac,2024,30-34,328875.0
Lac,2025,0-4,73995.0
Lac,2025,5-9,48961.0
Lac,2025,10-14,448489.0
Lac,2025,15-19,177658.0
Lac,2025,20-24,146665.0
Lac,2025,25-29,25215.0
Lac,2025,30-34,225566.0
Lac,2026,0-4,2270175000.0
Lac,2026,5-9,243898.0
Lac,2026,10-14,176775000.0
Lac,2026,15-19,182208.0
Lac,2026,20-24,379356.0
Lac,2026,25-29,131821.0
Lac,2026,30-34,26025.0
Lac,2027,0-4,101824.0
Lac,2027,5-9,466902.0
Lac,2027,10-14,151610.0
Lac,2027,15-19,145368.0
Lac,2027,20-24,126181.0
Lac,2027,25-29,488044.0
Lac,2027,30-34,55558.0
Lac,2028,0-4,413648.0
Lac,2028,5-9,94690.0
Lac,2028,10-14,244229.0
Lac,2028,15-19,208600.0
Lac,2028,20-24,379974.0
Lac,2028,25-29,490587.0
Lac,2028,30-34,139258.0
Lac,2029,0-4,255501.0
Lac,2029,5-9,273660.0
Lac,2029,10-14,432189.0
Lac,2029,15-19,254546.0
Lac,2029,20-24,404352.0
Lac,2029,25-29,187974.0
Lac,2029,30-34,38217.0
Lac,2030,0-4,217167.0
Lac,2030,5-9,48312.0
Lac,2030,10-14,20342.0
Lac,2030,15-19,439864.0
Lac,2030,20-24,21155.0
Lac,2030,25-29,314412.0
Lac,2030,30-34,340039.0
Lac,2031,0-4,455347.0
Lac,2031,5-9,298239.0
Lac,2031,10-14,73517.0
Lac,2031,15-19,452847.0
Lac,2031,20-24,89475.0
Lac,2031,25-29,137521.0
Lac,2031,30-34,157273.0
Lac,2032,0-4,373827.0
Lac,2032,5-9,174192.0
Lac,2032,10-14,114919.0
Lac,2032,15-19,300908.0
Lac,2032,20-24,174459.0
Lac,2032,25-29,0.0
Lac,2032,30-34,134753.0
Lac,2033,0-4,67438.0
Lac,2033,5-9,416486.0
Lac,2033,10-14,0.0
Lac,2033,15-19,482075.0
Lac,2033,20-24,347912.0
Lac,2033,25-29,325589.0
Lac,2033,30-34,232156.0
Lac,2034,0-4,282364.0
Lac,2034,5-9,89112.0
Lac,2034,10-14,284244.0
Lac,2034,15-19,425886.0
Lac,2034,20-24,1738785000.0
Lac,2034,25-29,304997.0
Lac,2034,30-34,59801.0
Lac,2035,0-4,491986.0
Lac,2035,5-9,183552.0
Lac,2035,10-14,326226.0
Lac,2035,15-19,258752.0
Lac,2035,20-24,191500.0
Lac,2035,25-29,210270.0
Lac,2035,30-34,83847.0
Lac,2036,0-4,48324.0
Lac,2036,5-9,496534.0
Lac,2036,10-14,395100.0
Lac,2036,15-19,460264.0
Lac,2036,20-24,371216.0
Lac,2036,25-29,40915.0
Lac,2036,30-34,233151.0
Lac,2037,0-4,184972.0
Lac,2037,5-9,403735.0
Lac,2037,10-14,46359.0
Lac,2037,15-19,0.0
Lac,2037,20-24,162002.0
Lac,2037,25-29,352919.0
Lac,2037,30-34,69128.0
Lac,2038,0-4,48807.0
Lac,2038,5-9,0.0
Lac,2038,10-14,200829.0
Lac,2038,15-19,0.0
Lac,2038,20-24,415738.0
Lac,2038,25-29,38489.0
Lac,2038,30-34,192268.0
Lac,2039,0-4,30253.0
Lac,2039,5-9,61631.0
Lac,2039,10-14,404976.0
Lac,2039,15-19,318950.0
Lac,2039,20-24,217816.0
Lac,2039,25-29,451110.0
Lac,2039,30-34,42615.0
Logone Occidental,1990,0-4,474432.0
Logone Occidental,1990,5-9,496679.0
Logone Occidental,1990,10-14,17823.0
Logone Occidental,1990,15-19,182283.0
Logone Occidental,1990,20-24,63075.0
Logone Occidental,1990,25-29,316575000.0
Logone Occidental,1990,30-34,76245.0
Logone Occidental,1991,0-4,107071.0
Logone Occidental,1991,5-9,269889.0
Logone Occidental,1991,10-14,115881.0
Logone Occidental,1991,15-19,497514.0
Logone Occidental,1991,20-24,36945.0
Logone Occidental,1991,25-29,226234.0
Logone Occidental,1991,30-34,177892.0
Logone Occidental,1992,0-4,96805.0
Logone Occidental,1992,5-9,179617.0
Logone Occidental,1992,10-14,451164.0
Logone Occidental,1992,15-19,200377.0
Logone Occidental,1992,20-24,426473.0
Logone Occidental,1992,25-29,189811.0
Logone Occidental,1992,30-34,0.0
Logone Occidental,1993,0-4,231303.0
Logone Occidental,1993,5-9,219811.0
Logone Occidental,1993,10-14,242251.0
Logone Occidental,1993,15-19,175224.0
Logone Occidental,1993,20-24,121770.0
Logone Occidental,1993,25-29,212280.0
Logone Occidental,1993,30-34,39574.0
Logone Occidental,1994,0-4,454136.0
Logone Occidental,1994,5-9,12490.0
Logone Occidental,1994,10-14,356011.0
Logone Occidental,1994,15-19,418789.0
Logone Occidental,1994,20-24,471761.0
Logone Occidental,1994,25-29,377948.0
Logone Occidental,1994,30-34,128159.0
Logone Occidental,1995,0-4,38861.0
Logone Occidental,1995,5-9,18350.0
Logone Occidental,1995,10-14,109766.0
Logone Occidental,1995,15-19,445519.0
Logone Occidental,1995,20-24,179771.0
Logone Occidental,1995,25-29,18434.0
Logone Occidental,1995,30-34,243037.0
Logone Occidental,1996,0-4,103984.0
Logone Occidental,1996,5-9,239614.0
Logone Occidental,1996,10-14,229153.0
Logone Occidental,1996,15-19,180895.0
Logone Occidental,1996,20-24,394514.0
Logone Occidental,1996,25-29,440893.0
Logone Occidental,1996,30-34,147948.0
Logone Occidental,1997,0-4,0.0
Logone Occidental,1997,5-9,149424.0
Logone Occidental,1997,10-14,0.0
Logone Occidental,1997,15-19,404326.0
Logone Occidental,1997,20-24,433967.0
Logone Occidental,1997,25-29,202634.0
Logone Occidental,1997,30-34,319325.0
Logone Occidental,1998,0-4,56252.0
Logone Occidental,1998,5-9,339763.0
Logone Occidental,1998,10-14,344800.0
Logone Occidental,1998,15-19,426222.0
Logone Occidental,1998,20-24,87449.0
Logone Occidental,1998,25-29,99577.0
Logone Occidental,1998,30-34,229712.0
Logone Occidental,1999,0-4,310044.0
Logone Occidental,1999,5-9,206906.0
Logone Occidental,1999,10-14,237917.0
Logone Occidental,1999,15-19,63565.0
Logone Occidental,1999,20-24,351932.0
Logone Occidental,1999,25-29,14027.0
Logone Occidental,1999,30-34,329053.0
Logone Occidental,2000,0-4,108369.0
Logone Occidental,2000,5-9,105221.0
Logone Occidental,2000,10-14,130555.0
Logone Occidental,2000,15-19,447105.0
Logone Occidental,2000,20-24,405881.0
Logone Occidental,2000,25-29,0.0
Logone Occidental,2000,30-34,0.0
Logone Occidental,2001,0-4,363789.0
Logone Occidental,2001,5-9,497040.0
Logone Occidental,2001,10-14,87362.0
Logone Occidental,2001,15-19,231365.0
Logone Occidental,2001,20-24,450544.0
Logone Occidental,2001,25-29,267541.0
Logone Occidental,2001,30-34,352498.0
Logone Occidental,2002,0-4,370052.0
Logone Occidental,2002,5-9,226195.0
Logone Occidental,2002,10-14,189903.0
Logone Occidental,2002,15-19,183158.0
Logone Occidental,2002,20-24,299115.0
Logone Occidental,2002,25-29,269497.0
Logone Occidental,2002,30-34,124379.0
Logone Occidental,2003,0-4,210285.0
Logone Occidental,2003,5-9,24836.0
Logone Occidental,2003,10-14,354571.0
Logone Occidental,2003,15-19,251682.0
Logone Occidental,2003,20-24,259615.0
Logone Occidental,2003,25-29,200502.0
Logone Occidental,2003,30-34,195173.0
Logone Occidental,2004,0-4,289122.0
Logone Occidental,2004,5-9,128888.0
Logone Occidental,2004,10-14,116005000.0
Logone Occidental,2004,15-19,417509.0
Logone Occidental,2004,20-24,361521.0
Logone Occidental,2004,25-29,1426815000.0
Logone Occidental,2004,30-34,178080.0
Logone Occidental,2005,0-4,429766.0
Logone Occidental,2005,5-9,90017.0
Logone Occidental,2005,10-14,0.0
Logone Occidental,2005,15-19,375155.0
Logone Occidental,2005,20-24,467444.0
Logone Occidental,2005,25-29,194016.0
Logone Occidental,2005,30-34,483415.0
Logone Occidental,2006,0-4,353568.0
Logone Occidental,2006,5-9,150052.0
Logone Occidental,2006,10-14,442466.0
Logone Occidental,2006,15-19,470518.0
Logone Occidental,2006,20-24,84578.0
Logone Occidental,2006,25-29,280956.0
Logone Occidental,2006,30-34,0.0
Logone Occidental,2007,0-4,439308.0
Logone Occidental,2007,5-9,297550.0
Logone Occidental,2007,10-14,0.0
Logone Occidental,2007,15-19,36128.0
Logone Occidental,2007,20-24,208354.0
Logone Occidental,2007,25-29,481319.0
Logone Occidental,2007,30-34,316596.0
Logone Occidental,2008,0-4,133178.0
Logone Occidental,2008,5-9,324319.0
Logone Occidental,2008,10-14,203496.0
Logone Occidental,2008,15-19,0.0
Logone Occidental,2008,20-24,116894.0
Logone Occidental,2008,25-29,21850.0
Logone Occidental,2008,30-34,419871.0
Logone Occidental,2009,0-4,37142.0
Logone Occidental,2009,5-9,110490.0
Logone Occidental,2009,10-14,468022.0
Logone Occidental,2009,15-19,22053.0
Logone Occidental,2009,20-24,37812.0
Logone Occidental,2009,25-29,193425.0
Logone Occidental,2009,30-34,30849.0
Logone Occidental,2010,0-4,144730.0
Logone Occidental,2010,5-9,19630.0
Logone Occidental,2010,10-14,381302.0
Logone Occidental,2010,15-19,210883.0
Logone Occidental,2010,20-24,64885.0
Logone Occidental,2010,25-29,463695.0
Logone Occidental,2010,30-34,222305.0
Logone Occidental,2011,0-4,442027.0
Logone Occidental,2011,5-9,244855.0
Logone Occidental,2011,10-14,89294.0
Logone Occidental,2011,15-19,0.0
Logone Occidental,2011,20-24,242381.0
Logone Occidental,2011,25-29,69394.0
Logone Occidental,2011,30-34,193590.0
Logone Occidental,2012,0-4,210811.0
Logone Occidental,2012,5-9,57307.0
Logone Occidental,2012,10-14,201919.0
Logone Occidental,2012,15-19,175786.0
Logone Occidental,2012,20-24,267199.0
Logone Occidental,2012,25-29,177004.0
Logone Occidental,2012,30-34,433583.0
Logone Occidental,2013,0-4,35513.0
Logone Occidental,2013,5-9,221649.0
Logone Occidental,2013,10-14,1738100000.0
Logone Occidental,2013,15-19,343225.0
Logone Occidental,2013,20-24,0.0
Logone Occidental,2013,25-29,298775.0
Logone Occidental,2013,30-34,437520.0
Logone Occidental,2014,0-4,52567.0
Logone Occidental,2014,5-9,421725.0
Logone Occidental,2014,10-14,193400.0
Logone Occidental,2014,15-19,467351.0
Logone Occidental,2014,20-24,368842.0
Logone Occidental,2014,25-29,0.0
Logone Occidental,2014,30-34,347364.0
Logone Occidental,2015,0-4,285152.0
Logone Occidental,2015,5-9,28717.0
Logone Occidental,2015,10-14,476948.0
Logone Occidental,2015,15-19,0.0
Logone Occidental,2015,20-24,369640.0
Logone Occidental,2015,25-29,37792.0
Logone Occidental,2015,30-34,56086.0
Logone Occidental,2016,0-4,196995.0
Logone Occidental,2016,5-9,139249.0
Logone Occidental,2016,10-14,410697.0
Logone Occidental,2016,15-19,0.0
Logone Occidental,2016,20-24,457229.0
Logone Occidental,2016,25-29,223843.0
Logone Occidental,2016,30-34,426034.0
Logone Occidental,2017,0-4,331862.0
Logone Occidental,2017,5-9,447707.0
Logone Occidental,2017,10-14,0.0
Logone Occidental,2017,15-19,224697.0
Logone Occidental,2017,20-24,339167.0
Logone Occidental,2017,25-29,0.0
Logone Occidental,2017,30-34,361631.0
Logone Occidental,2018,0-4,368157.0
Logone Occidental,2018,5-9,274912.0
Logone Occidental,2018,10-14,105444.0
Logone Occidental,2018,15-19,324964.0
Logone Occidental,2018,20-24,251496.0
Logone Occidental,2018,25-29,295220.0
Logone Occidental,2018,30-34,270050.0
Logone Occidental,2019,0-4,454670.0
Logone Occidental,2019,5-9,438284.0
Logone Occidental,2019,10-14,207046.0
Logone Occidental,2019,15-19,222852.0
Logone Occidental,2019,20-24,256197.0
Logone Occidental,2019,25-29,195004.0
Logone Occidental,2019,30-34,389429.0
Logone Occidental,2020,0-4,186458.0
Logone Occidental,2020,5-9,83199.0
Logone Occidental,2020,10-14,236053.0
Logone Occidental,2020,15-19,136382.0
Logone Occidental,2020,20-24,493704.0
Logone Occidental,2020,25-29,374872.0
Logone Occidental,2020,30-34,248143.0
Logone Occidental,2021,0-4,268716.0
Logone Occidental,2021,5-9,321132.0
Logone Occidental,2021,10-14,319342.0
Logone Occidental,2021,15-19,221322.0
Logone Occidental,2021,20-24,231474.0
Logone Occidental,2021,25-29,27595.0
Logone Occidental,2021,30-34,299558.0
Logone Occidental,2022,0-4,96442.0
Logone Occidental,2022,5-9,162544.0
Logone Occidental,2022,10-14,112671.0
Logone Occidental,2022,15-19,48018.0
Logone Occidental,2022,20-24,379338.0
Logone Occidental,2022,25-29,339166.0
Logone Occidental,2022,30-34,457482.0
Logone Occidental,2023,0-4,0.0
Logone Occidental,2023,5-9,326575.0
Logone Occidental,2023,10-14,335652.0
Logone Occidental,2023,15-19,229342.0
Logone Occidental,2023,20-24,285987.0
Logone Occidental,2023,25-29,354015.0
Logone Occidental,2023,30-34,111638.0
Logone Occidental,2024,0-4,200899.0
Logone Occidental,2024,5-9,87745.0
Logone Occidental,2024,10-14,253738.0
Logone Occidental,2024,15-19,0.0
Logone Occidental,2024,20-24,154547.0
Logone Occidental,2024,25-29,197490.0
Logone Occidental,2024,30-34,75536.0
Logone Occidental,2025,0-4,133308.0
Logone Occidental,2025,5-9,388601.0
Logone Occidental,2025,10-14,301019.0
Logone Occidental,2025,15-19,328404.0
Logone Occidental,2025,20-24,367780.0
Logone Occidental,2025,25-29,88644.0
Logone Occidental,2025,30-34,0.0
Logone Occidental,2026,0-4,356647.0
Logone Occidental,2026,5-9,380409.0
Logone Occidental,2026,10-14,304997.0
Logone Occidental,2026,15-19,369455.0
Logone Occidental,2026,20-24,475835.0
Logone Occidental,2026,25-29,42966.0
Logone Occidental,2026,30-34,237739.0
Logone Occidental,2027,0-4,117488.0
Logone Occidental,2027,5-9,394632.0
Logone Occidental,2027,10-14,275415.0
Logone Occidental,2027,15-19,105634.0
Logone Occidental,2027,20-24,415972.0
Logone Occidental,2027,25-29,59642.0
Logone Occidental,2027,30-34,486196.0
Logone Occidental,2028,0-4,24210.0
Logone Occidental,2028,5-9,121112.0
Logone Occidental,2028,10-14,226686.0
Logone Occidental,2028,15-19,94665.0
Logone Occidental,2028,20-24,422791.0
Logone Occidental,2028,25-29,124389.0
Logone Occidental,2028,30-34,170016.0
Logone Occidental,2029,0-4,84405.0
Logone Occidental,2029,5-9,280828.0
Logone Occidental,2029,10-14,77750.0
Logone Occidental,2029,15-19,484660.0
Logone Occidental,2029,20-24,71280.0
Logone Occidental,2029,25-29,46678.0
Logone Occidental,2029,30-34,226550.0
Logone Occidental,2030,0-4,176352.0
Logone Occidental,2030,5-9,312021.0
Logone Occidental,2030,10-14,24612.0
Logone Occidental,2030,15-19,328362.0
Logone Occidental,2030,20-24,0.0
Logone Occidental,2030,25-29,261995.0
Logone Occidental,2030,30-34,147179.0
Logone Occidental,2031,0-4,148084.0
Logone Occidental,2031,5-9,178105.0
Logone Occidental,2031,10-14,163549.0
Logone Occidental,2031,15-19,313752.0
Logone Occidental,2031,20-24,382031.0
Logone Occidental,2031,25-29,466520.0
Logone Occidental,2031,30-34,56295.0
Logone Occidental,2032,0-4,30203.0
Logone Occidental,2032,5-9,380187.0
Logone Occidental,2032,10-14,82574.0
Logone Occidental,2032,15-19,351923.0
Logone Occidental,2032,20-24,0.0
Logone Occidental,2032,25-29,285131.0
Logone Occidental,2032,30-34,18330.0
Logone Occidental,2033,0-4,274345.0
Logone Occidental,2033,5-9,147027.0
Logone Occidental,2033,10-14,190797.0
Logone Occidental,2033,15-19,72889.0
Logone Occidental,2033,20-24,88143.0
Logone Occidental,2033,25-29,356394.0
Logone Occidental,2033,30-34,220511.0
Logone Occidental,2034,0-4,338739.0
Logone Occidental,2034,5-9,46186.0
Logone Occidental,2034,10-14,286416.0
Logone Occidental,2034,15-19,497261.0
Logone Occidental,2034,20-24,140989.0
Logone Occidental,2034,25-29,353731.0
Logone Occidental,2034,30-34,74499.0
Logone Occidental,2035,0-4,13680.0
Logone Occidental,2035,5-9,50377.0
Logone Occidental,2035,10-14,0.0
Logone Occidental,2035,15-19,75519.0
Logone Occidental,2035,20-24,189479.0
Logone Occidental,2035,25-29,329650.0
Logone Occidental,2035,30-34,0.0
Logone Occidental,2036,0-4,357149.0
Logone Occidental,2036,5-9,157966.0
Logone Occidental,2036,10-14,240706.0
Logone Occidental,2036,15-19,251393.0
Logone Occidental,2036,20-24,121861.0
Logone Occidental,2036,25-29,288393.0
Logone Occidental,2036,30-34,390046.0
Logone Occidental,2037,0-4,103874.0
Logone Occidental,2037,5-9,110613.0
Logone Occidental,2037,10-14,57476.0
Logone Occidental,2037,15-19,0.0
Logone Occidental,2037,20-24,427681.0
Logone Occidental,2037,25-29,308846.0
Logone Occidental,2037,30-34,152277.0
Logone Occidental,2038,0-4,373237.0
Logone Occidental,2038,5-9,0.0
Logone Occidental,2038,10-14,402625.0
Logone Occidental,2038,15-19,260319.0
Logone Occidental,2038,20-24,444189.0
Logone Occidental,2038,25-29,477247.0
Logone Occidental,2038,30-34,65103.0
Logone Occidental,2039,0-4,42322.0
Logone Occidental,2039,5-9,459866.0
Logone Occidental,2039,10-14,20650.0
Logone Occidental,2039,15-19,364646.0
Logone Occidental,2039,20-24,391517.0
Logone Occidental,2039,25-29,393270.0
Logone Occidental,2039,30-34,388203.0
Logone Oriental,1990,0-4,0.0
Logone Oriental,1990,5-9,195313.0
Logone Oriental,1990,10-14,490725.0
Logone Oriental,1990,15-19,455718.0
Logone Oriental,1990,20-24,258178.0
Logone Oriental,1990,25-29,427523.0
Logone Oriental,1990,30-34,120556.0
Logone Oriental,1991,0-4,372168.0
Logone Oriental,1991,5-9,0.0
Logone Oriental,1991,10-14,176047.0
Logone Oriental,1991,15-19,79938.0
Logone Oriental,1991,20-24,275850.0
Logone Oriental,1991,25-29,165824.0
Logone Oriental,1991,30-34,251027.0
Logone Oriental,1992,0-4,474215.0
Logone Oriental,1992,5-9,0.0
Logone Oriental,1992,10-14,414888.0
Logone Oriental,1992,15-19,35206.0
Logone Oriental,1992,20-24,257181.0
Logone Oriental,1992,25-29,131485.0
Logone Oriental,1992,30-34,212390.0
Logone Oriental,1993,0-4,92087.0
Logone Oriental,1993,5-9,0.0
Logone Oriental,1993,10-14,402547.0
Logone Oriental,1993,15-19,187405.0
Logone Oriental,1993,20-24,666545000.0
Logone Oriental,1993,25-29,74322.0
Logone Oriental,1993,30-34,138659.0
Logone Oriental,1994,0-4,15098.0
Logone Oriental,1994,5-9,391609.0
Logone Oriental,1994,10-14,59335.0
Logone Oriental,1994,15-19,175660.0
Logone Oriental,1994,20-24,175779.0
Logone Oriental,1994,25-29,157711.0
Logone Oriental,1994,30-34,39277.0
Logone Oriental,1995,0-4,279966.0
Logone Oriental,1995,5-9,16471.0
Logone Oriental,1995,10-14,146256.0
Logone Oriental,1995,15-19,388896.0
Logone Oriental,1995,20-24,429442.0
Logone Oriental,1995,25-29,269321.0
Logone Oriental,1995,30-34,336644.0
Logone Oriental,1996,0-4,339989.0
Logone Oriental,1996,5-9,1374045000.0
Logone Oriental,1996,10-14,116426.0
Logone Oriental,1996,15-19,296731.0
Logone Oriental,1996,20-24,499238.0
Logone Oriental,1996,25-29,237972.0
Logone Oriental,1996,30-34,328745.0
Logone Oriental,1997,0-4,403579.0
Logone Oriental,1997,5-9,392426.0
Logone Oriental,1997,10-14,0.0
Logone Oriental,1997,15-19,221070.0
Logone Oriental,1997,20-24,481533.0
Logone Oriental,1997,25-29,40831.0
Logone Oriental,1997,30-34,142848.0
Logone Oriental,1998,0-4,121684.0
Logone Oriental,1998,5-9,210008.0
Logone Oriental,1998,10-14,302360.0
Logone Oriental,1998,15-19,415745.0
Logone Oriental,1998,20-24,167310.0
Logone Oriental,1998,25-29,262169.0
Logone Oriental,1998,30-34,0.0
Logone Oriental,1999,0-4,136513.0
Logone Oriental,1999,5-9,425741.0
Logone Oriental,1999,10-14,0.0
Logone Oriental,1999,15-19,356709.0
Logone Oriental,1999,20-24,43021.0
Logone Oriental,1999,25-29,419114.0
Logone Oriental,1999,30-34,284239.0
Logone Oriental,2000,0-4,111784.0
Logone Oriental,2000,5-9,10531.0
Logone Oriental,2000,10-14,121720.0
Logone Oriental,2000,15-19,123275.0
Logone Oriental,2000,20-24,360027.0
Logone Oriental,2000,25-29,252226.0
Logone Oriental,2000,30-34,310355.0
Logone Oriental,2001,0-4,429238.0
Logone Oriental,2001,5-9,367147.0
Logone Oriental,2001,10-14,382062.0
Logone Oriental,2001,15-19,196957.0
Logone Oriental,2001,20-24,211409.0
Logone Oriental,2001,25-29,386822.0
Logone Oriental,2001,30-34,204949.0
Logone Oriental,2002,0-4,290614.0
Logone Oriental,2002,5-9,369291.0
Logone Oriental,2002,10-14,127648.0
Logone Oriental,2002,15-19,0.0
Logone Oriental,2002,20-24,361194.0
Logone Oriental,2002,25-29,0.0
Logone Oriental,2002,30-34,0.0
Logone Oriental,2003,0-4,416771.0
Logone Oriental,2003,5-9,0.0
Logone Oriental,2003,10-14,90446.0
Logone Oriental,2003,15-19,329693.0
Logone Oriental,2003,20-24,465054.0
Logone Oriental,2003,25-29,418838.0
Logone Oriental,2003,30-34,293642.0
Logone Oriental,2004,0-4,0.0
Logone Oriental,2004,5-9,427806.0
Logone Oriental,2004,10-14,169880.0
Logone Oriental,2004,15-19,0.0
Logone Oriental,2004,20-24,378626.0
Logone Oriental,2004,25-29,346363.0
Logone Oriental,2004,30-34,136690.0
Logone Oriental,2005,0-4,436787.0
Logone Oriental,2005,5-9,0.0
Logone Oriental,2005,10-14,477411.0
Logone Oriental,2005,15-19,486867.0
Logone Oriental,2005,20-24,0.0
Logone Oriental,2005,25-29,108784.0
Logone Oriental,2005,30-34,58644.0
Logone Oriental,2006,0-4,417055.0
Logone Oriental,2006,5-9,2187325000.0
Logone Oriental,2006,10-14,169988.0
Logone Oriental,2006,15-19,232118.0
Logone Oriental,2006,20-24,137000.0
Logone Oriental,2006,25-29,79676.0
Logone Oriental,2006,30-34,52759.0
Logone Oriental,2007,0-4,410196.0
Logone Oriental,2007,5-9,253829.0
Logone Oriental,2007,10-14,0.0
Logone Oriental,2007,15-19,436775.0
Logone Oriental,2007,20-24,27102.0
Logone Oriental,2007,25-29,223956.0
Logone Oriental,2007,30-34,37982.0
Logone Oriental,2008,0-4,72868.0
Logone Oriental,2008,5-9,338059.0
